episode,timestep,reward
17659,17660,-0.1662
17679,17680,-0.1703
17699,17700,-0.1325
17719,17720,-0.1849
17739,17740,-0.1625
17759,17760,-0.1629
17779,17780,-0.1382
17799,17800,-0.1623
17819,17820,-0.1081
17839,17840,-0.2196
17859,17860,-0.106
17879,17880,-0.1845
17899,17900,-0.1068
17919,17920,-0.179
17939,17940,-0.1536
17959,17960,-0.1313
17979,17980,-0.2355
17999,18000,-0.2134
18019,18020,-0.2448
18039,18040,-0.1113
18059,18060,-0.1605
18079,18080,-0.159
18099,18100,-0.1839
18119,18120,-0.1391
18139,18140,-0.2038
18159,18160,-0.158
18179,18180,-0.2091
18199,18200,-0.2369
18219,18220,-0.1893
18239,18240,-0.207
18259,18260,-0.1864
18279,18280,-0.1348
18299,18300,-0.2113
18319,18320,-0.1305
18339,18340,-0.2624
18359,18360,-0.2465
18379,18380,-0.2986
18399,18400,-0.1601
18419,18420,-0.1888
18439,18440,-0.2322
18459,18460,-0.1052
18479,18480,-0.1649
18499,18500,-0.1576
18519,18520,-0.1836
18539,18540,-0.2328
18559,18560,-0.1547
18579,18580,-0.182
18599,18600,-0.1315
18619,18620,-0.1304
18639,18640,-0.1837
18659,18660,-0.1865
18679,18680,-0.1552
18699,18700,-0.2291
18719,18720,-0.1777
18739,18740,-0.189
18759,18760,-0.1963
18779,18780,-0.165
18799,18800,-0.1863
18819,18820,-0.1567
18839,18840,-0.1529
18859,18860,-0.1536
18879,18880,-0.1351
18899,18900,-0.2361
18919,18920,-0.2093
18939,18940,-0.1259
18959,18960,-0.1602
18979,18980,-0.206
18999,19000,-0.1352
19019,19020,-0.2156
19039,19040,-0.1307
19059,19060,-0.1859
19079,19080,-0.1588
19099,19100,-0.2049
19119,19120,-0.1349
19139,19140,-0.1544
19159,19160,-0.1321
19179,19180,-0.1412
19199,19200,-0.1586
19219,19220,-0.1333
19239,19240,-0.1795
19259,19260,-0.1122
19279,19280,-0.1834
19299,19300,-0.1911
19319,19320,-0.1367
19339,19340,-0.159
19359,19360,-0.1111
19379,19380,-0.1917
19399,19400,-0.1106
19419,19420,-0.155
19439,19440,-0.1559
19459,19460,-0.1547
19479,19480,-0.2301
19499,19500,-0.1623
19519,19520,-0.1575
19539,19540,-0.167
19559,19560,-0.113
19579,19580,-0.2163
19599,19600,-0.1876
19619,19620,-0.1589
19639,19640,-0.1784
19659,19660,-0.109
19679,19680,-0.1549
19699,19700,-0.1598
19719,19720,-0.206
19739,19740,-0.1336
19759,19760,-0.1787
19779,19780,-0.1319
19799,19800,-0.1774
19819,19820,-0.2066
19839,19840,-0.1342
19859,19860,-0.19
19879,19880,-0.1936
19899,19900,-0.1588
19919,19920,-0.1915
19939,19940,-0.1653
19959,19960,-0.1812
19979,19980,-0.1365
19999,20000,-0.1423
20019,20020,-0.1374
20039,20040,-0.1587
20059,20060,-0.1354
20079,20080,-0.211
20099,20100,-0.1111
20119,20120,-0.2164
20139,20140,-0.2134
20159,20160,-0.1361
20179,20180,-0.1417
20199,20200,-0.1389
20219,20220,-0.1076
20239,20240,-0.1058
20259,20260,-0.1287
20279,20280,-0.1824
20299,20300,-0.1571
20319,20320,-0.205
20339,20340,-0.186
20359,20360,-0.1339
20379,20380,-0.1114
20399,20400,-0.1281
20419,20420,-0.1066
20439,20440,-0.1307
20459,20460,-0.1341
20479,20480,-0.2672
20499,20500,-0.2195
20519,20520,-0.1798
20539,20540,-0.1376
20559,20560,-0.1061
20579,20580,-0.1503
20599,20600,-0.2262
20619,20620,-0.2039
20639,20640,-0.1558
20659,20660,-0.1551
20679,20680,-0.1382
20699,20700,-0.1089
20719,20720,-0.1579
20739,20740,-0.1674
20759,20760,-0.1089
20779,20780,-0.2349
20799,20800,-0.1798
20819,20820,-0.1752
20839,20840,-0.1825
20859,20860,-0.1535
20879,20880,-0.1358
20899,20900,-0.1291
20919,20920,-0.183
20939,20940,-0.1536
20959,20960,-0.1877
20979,20980,-0.2257
20999,21000,-0.2047
21019,21020,-0.2032
21039,21040,-0.1549
21059,21060,-0.1506
21079,21080,-0.1301
21099,21100,-0.1809
21119,21120,-0.1584
21139,21140,-0.1309
21159,21160,-0.1304
21179,21180,-0.1866
21199,21200,-0.134
21219,21220,-0.1683
21239,21240,-0.1633
21259,21260,-0.1324
21279,21280,-0.2107
21299,21300,-0.2152
21319,21320,-0.1609
21339,21340,-0.1805
21359,21360,-0.1297
21379,21380,-0.1294
21399,21400,-0.1657
21419,21420,-0.1102
21439,21440,-0.2122
21459,21460,-0.1303
21479,21480,-0.1564
21499,21500,-0.1312
21519,21520,-0.1528
21539,21540,-0.2132
21559,21560,-0.1337
21579,21580,-0.1794
21599,21600,-0.1323
21619,21620,-0.1761
21639,21640,-0.1634
21659,21660,-0.1637
21679,21680,-0.204
21699,21700,-0.211
21719,21720,-0.2067
21739,21740,-0.1845
21759,21760,-0.1381
21779,21780,-0.1345
21799,21800,-0.1376
21819,21820,-0.1317
21839,21840,-0.2334
21859,21860,-0.1265
21879,21880,-0.1323
21899,21900,-0.133
21919,21920,-0.2124
21939,21940,-0.1849
21959,21960,-0.1402
21979,21980,-0.1585
21999,22000,-0.2124
22019,22020,-0.1787
22039,22040,-0.1602
22059,22060,-0.1114
22079,22080,-0.1582
22099,22100,-0.1677
22119,22120,-0.133
22139,22140,-0.1497
22159,22160,-0.155
22179,22180,-0.1588
22199,22200,-0.1295
22219,22220,-0.183
22239,22240,-0.1069
22259,22260,-0.1826
22279,22280,-0.2059
